url,local_path,status,content_type,sha256,bytes,is_document
https://mysu.sabanciuniv.edu/surecharitasi/tr/yonerge/isr-c240-01,mysu_dump2\surecharitasi/tr/yonerge/isr-c240-01.html,200,text/html; charset=utf-8,,36673,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/pid-c720-0101,mysu_dump2\surecharitasi/tr/prosedur/pid-c720-0101.html,200,text/html; charset=utf-8,,59026,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/yonerge/iid-c720-01,mysu_dump2\surecharitasi/tr/yonerge/iid-c720-01.html,200,text/html; charset=utf-8,,35668,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/pid-c720-0201,mysu_dump2\surecharitasi/tr/prosedur/pid-c720-0201.html,200,text/html; charset=utf-8,,55309,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/yonerge/iid-c720-02,mysu_dump2\surecharitasi/tr/yonerge/iid-c720-02.html,200,text/html; charset=utf-8,,36157,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/mimari-ve-insaat-isleri-proseduru-ppop-s230-01-03,mysu_dump2\surecharitasi/tr/prosedur/mimari-ve-insaat-isleri-proseduru-ppop-s230-01-03.html,200,text/html; charset=utf-8,,46302,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/yonerge/mobil-cihaz-ve-hat-tahsis-yonergesi-ihr-s470-13,mysu_dump2\surecharitasi/tr/yonerge/mobil-cihaz-ve-hat-tahsis-yonergesi-ihr-s470-13.html,200,text/html; charset=utf-8,,30287,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/mobil-ses-ve-goruntu-sistemlerini-kullanma-proseduru-pit-s160-0102,mysu_dump2\surecharitasi/tr/prosedur/mobil-ses-ve-goruntu-sistemlerini-kullanma-proseduru-pit-s160-0102.html,200,text/html; charset=utf-8,,20631,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/pop-c330-0202,mysu_dump2\surecharitasi/tr/prosedur/pop-c330-0202.html,200,text/html; charset=utf-8,,26091,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/pop-c330-0208,mysu_dump2\surecharitasi/tr/prosedur/pop-c330-0208.html,200,text/html; charset=utf-8,,18412,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/mukemmeliyetuzmanlik-merkezi-kurulmasi-proseduru-prg-a440-05-01,mysu_dump2\surecharitasi/tr/prosedur/mukemmeliyetuzmanlik-merkezi-kurulmasi-proseduru-prg-a440-05-01.html,200,text/html; charset=utf-8,,351702,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/yonerge/mukemmeliyetuzmanlik-merkezi-kurulmasi-yonergesi-irg-a440-05,mysu_dump2\surecharitasi/tr/yonerge/mukemmeliyetuzmanlik-merkezi-kurulmasi-yonergesi-irg-a440-05.html,200,text/html; charset=utf-8,,28918,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/pid-s630-0102,mysu_dump2\surecharitasi/tr/prosedur/pid-s630-0102.html,200,text/html; charset=utf-8,,24584,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/yonerge/isr-c230-01,mysu_dump2\surecharitasi/tr/yonerge/isr-c230-01.html,200,text/html; charset=utf-8,,31782,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/phr-s470-0501,mysu_dump2\surecharitasi/tr/prosedur/phr-s470-0501.html,200,text/html; charset=utf-8,,19683,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/yonerge/ihr-s470-05,mysu_dump2\surecharitasi/tr/yonerge/ihr-s470-05.html,200,text/html; charset=utf-8,,20861,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/pid-s620-0304,mysu_dump2\surecharitasi/tr/prosedur/pid-s620-0304.html,200,text/html; charset=utf-8,,28004,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/pid-620-0403,mysu_dump2\surecharitasi/tr/prosedur/pid-620-0403.html,200,text/html; charset=utf-8,,23577,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/psr-c140-0201,mysu_dump2\surecharitasi/tr/prosedur/psr-c140-0201.html,200,text/html; charset=utf-8,,28828,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/yonerge/isr-c140-02,mysu_dump2\surecharitasi/tr/yonerge/isr-c140-02.html,200,text/html; charset=utf-8,,22033,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/otomasyon-zayif-akim-ve-telekom-isleri-proseduru-ppop-s230-01-05,mysu_dump2\surecharitasi/tr/prosedur/otomasyon-zayif-akim-ve-telekom-isleri-proseduru-ppop-s230-01-05.html,200,text/html; charset=utf-8,,50423,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/pic-c820-1001,mysu_dump2\surecharitasi/tr/prosedur/pic-c820-1001.html,200,text/html; charset=utf-8,,25338,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/yonerge/iic-c820-10,mysu_dump2\surecharitasi/tr/yonerge/iic-c820-10.html,200,text/html; charset=utf-8,,23501,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/pic-c840-0201,mysu_dump2\surecharitasi/tr/prosedur/pic-c840-0201.html,200,text/html; charset=utf-8,,38292,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/yonerge/iic-c840-02,mysu_dump2\surecharitasi/tr/yonerge/iic-c840-02.html,200,text/html; charset=utf-8,,59683,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/yonerge/isr-c210-02,mysu_dump2\surecharitasi/tr/yonerge/isr-c210-02.html,200,text/html; charset=utf-8,,38953,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/ogrencileri-bilgilendirme-proseduru-psr-c280-0101-0,mysu_dump2\surecharitasi/tr/prosedur/ogrencileri-bilgilendirme-proseduru-psr-c280-0101-0.html,200,text/html; charset=utf-8,,23441,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/ogrencileri-bilgilendirme-proseduru-psr-c280-0101,mysu_dump2\surecharitasi/tr/prosedur/ogrencileri-bilgilendirme-proseduru-psr-c280-0101.html,200,text/html; charset=utf-8,,22915,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/yonerge/isr-c280-01,mysu_dump2\surecharitasi/tr/yonerge/isr-c280-01.html,200,text/html; charset=utf-8,,22853,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/psr-c210-0301,mysu_dump2\surecharitasi/tr/prosedur/psr-c210-0301.html,200,text/html; charset=utf-8,,41449,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/yonerge/isr-c210-03,mysu_dump2\surecharitasi/tr/yonerge/isr-c210-03.html,200,text/html; charset=utf-8,,26781,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/psr-c210-0402,mysu_dump2\surecharitasi/tr/prosedur/psr-c210-0402.html,200,text/html; charset=utf-8,,22717,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/psr-c210-0401,mysu_dump2\surecharitasi/tr/prosedur/psr-c210-0401.html,200,text/html; charset=utf-8,,25619,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/psr-c250-0101,mysu_dump2\surecharitasi/tr/prosedur/psr-c250-0101.html,200,text/html; charset=utf-8,,34558,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/psr-c250-0102,mysu_dump2\surecharitasi/tr/prosedur/psr-c250-0102.html,200,text/html; charset=utf-8,,40506,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/yonerge/isr-c250-01,mysu_dump2\surecharitasi/tr/yonerge/isr-c250-01.html,200,text/html; charset=utf-8,,29188,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/pop-s250-0107,mysu_dump2\surecharitasi/tr/prosedur/pop-s250-0107.html,200,text/html; charset=utf-8,,47162,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/yonerge/isr-c210,mysu_dump2\surecharitasi/tr/yonerge/isr-c210.html,200,text/html; charset=utf-8,,29599,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/psr-c620-0201,mysu_dump2\surecharitasi/tr/prosedur/psr-c620-0201.html,200,text/html; charset=utf-8,,36988,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/psr-c210-0101,mysu_dump2\surecharitasi/tr/prosedur/psr-c210-0101.html,200,text/html; charset=utf-8,,59802,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/yonerge/isr-c210-01,mysu_dump2\surecharitasi/tr/yonerge/isr-c210-01.html,200,text/html; charset=utf-8,,42756,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/ogrenci-hastalik-raporu-sisteme-kaydedilme-proseduru-pser-c330-0101,mysu_dump2\surecharitasi/tr/prosedur/ogrenci-hastalik-raporu-sisteme-kaydedilme-proseduru-pser-c330-0101.html,200,text/html; charset=utf-8,,21866,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/yonerge/ogrenci-hastalik-raporu-yonergesi-iser-c330-01,mysu_dump2\surecharitasi/tr/yonerge/ogrenci-hastalik-raporu-yonergesi-iser-c330-01.html,200,text/html; charset=utf-8,,24183,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/psr-c210-0501,mysu_dump2\surecharitasi/tr/prosedur/psr-c210-0501.html,200,text/html; charset=utf-8,,28226,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/pid-s620-0302,mysu_dump2\surecharitasi/tr/prosedur/pid-s620-0302.html,200,text/html; charset=utf-8,,23593,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/psr-c210-0403,mysu_dump2\surecharitasi/tr/prosedur/psr-c210-0403.html,200,text/html; charset=utf-8,,25810,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/yonerge/isr-c620-02,mysu_dump2\surecharitasi/tr/yonerge/isr-c620-02.html,200,text/html; charset=utf-8,,52072,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/yonerge/iid-s620-04,mysu_dump2\surecharitasi/tr/yonerge/iid-s620-04.html,200,text/html; charset=utf-8,,23638,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/pop-c340-0202,mysu_dump2\surecharitasi/tr/prosedur/pop-c340-0202.html,200,text/html; charset=utf-8,,31673,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/pid-620-0401,mysu_dump2\surecharitasi/tr/prosedur/pid-620-0401.html,200,text/html; charset=utf-8,,25817,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/ogrenim-anlasmasi-proseduru-piro-c420-0102,mysu_dump2\surecharitasi/tr/prosedur/ogrenim-anlasmasi-proseduru-piro-c420-0102.html,200,text/html; charset=utf-8,,35159,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/phr-s470-0401,mysu_dump2\surecharitasi/tr/prosedur/phr-s470-0401.html,200,text/html; charset=utf-8,,21502,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/yonerge/ihr-s470-04,mysu_dump2\surecharitasi/tr/yonerge/ihr-s470-04.html,200,text/html; charset=utf-8,,29058,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/yonerge/ogretim-uyesi-kariyer-gelisim-yolu-secim-yonergesi-ihr-s460-07,mysu_dump2\surecharitasi/tr/yonerge/ogretim-uyesi-kariyer-gelisim-yolu-secim-yonergesi-ihr-s460-07.html,200,text/html; charset=utf-8,,27798,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/yonerge/ogretim-uyesi-ilk-orta-lise-egitim-ucreti-destegi-yonergesi-ihr-s470-14,mysu_dump2\surecharitasi/tr/yonerge/ogretim-uyesi-ilk-orta-lise-egitim-ucreti-destegi-yonergesi-ihr-s470-14.html,200,text/html; charset=utf-8,,21354,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/psr-c240-0102,mysu_dump2\surecharitasi/tr/prosedur/psr-c240-0102.html,200,text/html; charset=utf-8,,31265,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/yonerge/ozdegerlendirme-raporlarinin-hazirlanmasi,mysu_dump2\surecharitasi/tr/yonerge/ozdegerlendirme-raporlarinin-hazirlanmasi.html,200,text/html; charset=utf-8,,14835,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/pop-c320-0101,mysu_dump2\surecharitasi/tr/prosedur/pop-c320-0101.html,200,text/html; charset=utf-8,,21478,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/psr-c120-0106,mysu_dump2\surecharitasi/tr/prosedur/psr-c120-0106.html,200,text/html; charset=utf-8,,28836,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/yonerge/ozel-sektor-arastirma-isbirlikleri-sureci-yonetimi-yonergesi-irg-a430-03,mysu_dump2\surecharitasi/tr/yonerge/ozel-sektor-arastirma-isbirlikleri-sureci-yonetimi-yonergesi-irg-a430-03.html,200,text/html; charset=utf-8,,26888,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/ornek,mysu_dump2\surecharitasi/tr/prosedur/ornek.html,200,text/html; charset=utf-8,,17320,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/mal-hizmet-alimi-proseduru-pgs-s730-0101,mysu_dump2\surecharitasi/tr/prosedur/mal-hizmet-alimi-proseduru-pgs-s730-0101.html,200,text/html; charset=utf-8,,43081,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/psr-c210-0404,mysu_dump2\surecharitasi/tr/prosedur/psr-c210-0404.html,200,text/html; charset=utf-8,,23881,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/yonerge/imic-s520-02,mysu_dump2\surecharitasi/tr/yonerge/imic-s520-02.html,200,text/html; charset=utf-8,,24889,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/yonerge/pazar-arastirmasi-yonergesi,mysu_dump2\surecharitasi/tr/yonerge/pazar-arastirmasi-yonergesi.html,200,text/html; charset=utf-8,,14351,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/yonerge/imic-s520-06,mysu_dump2\surecharitasi/tr/yonerge/imic-s520-06.html,200,text/html; charset=utf-8,,21288,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/yonerge/performans-odullendirme-yonergesi-ihr-s470-11,mysu_dump2\surecharitasi/tr/yonerge/performans-odullendirme-yonergesi-ihr-s470-11.html,200,text/html; charset=utf-8,,37807,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/periyodik-bakim-kontrol-ve-hijyeni-olcum-proseduru-ppop-s210-0111,mysu_dump2\surecharitasi/tr/prosedur/periyodik-bakim-kontrol-ve-hijyeni-olcum-proseduru-ppop-s210-0111.html,200,text/html; charset=utf-8,,33294,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/phr-s460-0402,mysu_dump2\surecharitasi/tr/prosedur/phr-s460-0402.html,200,text/html; charset=utf-8,,26015,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/yonerge/programlarin-ve-derslerin-koordinasyonu-yonergesi-ipo-a330-02,mysu_dump2\surecharitasi/tr/yonerge/programlarin-ve-derslerin-koordinasyonu-yonergesi-ipo-a330-02.html,200,text/html; charset=utf-8,,33214,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/yonerge/projelerin-yonetimi-yonergesi,mysu_dump2\surecharitasi/tr/yonerge/projelerin-yonetimi-yonergesi.html,200,text/html; charset=utf-8,,29284,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/proje-acilmasi-tanimlanmasi-ve-baslatilmasi-proseduru-prg-a420-01-01,mysu_dump2\surecharitasi/tr/prosedur/proje-acilmasi-tanimlanmasi-ve-baslatilmasi-proseduru-prg-a420-01-01.html,200,text/html; charset=utf-8,,25359,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/proje-arastirma-fonu-paf-proseduru-psuatt-a610-01-06,mysu_dump2\surecharitasi/tr/prosedur/proje-arastirma-fonu-paf-proseduru-psuatt-a610-01-06.html,200,text/html; charset=utf-8,,22827,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/proje-kaynaklarinin-temini-proseduru-prg-a420-01-04,mysu_dump2\surecharitasi/tr/prosedur/proje-kaynaklarinin-temini-proseduru-prg-a420-01-04.html,200,text/html; charset=utf-8,,66428,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/proje-ve-etkinlikler-finansmanmuhasebe-yonetimi-proseduru-pfa-s340-06,mysu_dump2\surecharitasi/tr/prosedur/proje-ve-etkinlikler-finansmanmuhasebe-yonetimi-proseduru-pfa-s340-06.html,200,text/html; charset=utf-8,,32519,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/psikoterapi-ve-psikolojik-hizmetler-birimi-proseduru-pciad-a320-04-01,mysu_dump2\surecharitasi/tr/prosedur/psikoterapi-ve-psikolojik-hizmetler-birimi-proseduru-pciad-a320-04-01.html,200,text/html; charset=utf-8,,61997,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/yonerge/psikoterapi-ve-psikolojik-hizmetler-birimi-yonergesi-iciad-a320-04,mysu_dump2\surecharitasi/tr/yonerge/psikoterapi-ve-psikolojik-hizmetler-birimi-yonergesi-iciad-a320-04.html,200,text/html; charset=utf-8,,22763,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/raporlama-proseduru-prg-a420-01-05,mysu_dump2\surecharitasi/tr/prosedur/raporlama-proseduru-prg-a420-01-05.html,200,text/html; charset=utf-8,,103021,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/rektorluk-arastirma-fonu-proseduru-psuatt-a610-01-03,mysu_dump2\surecharitasi/tr/prosedur/rektorluk-arastirma-fonu-proseduru-psuatt-a610-01-03.html,200,text/html; charset=utf-8,,30574,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/yazisma-yonetimi-proseduru-igs-s1010-0101,mysu_dump2\surecharitasi/tr/prosedur/yazisma-yonetimi-proseduru-igs-s1010-0101.html,200,text/html; charset=utf-8,,30877,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/yonerge/yazisma-yonetimi-yonergesi-igs-s1010-01,mysu_dump2\surecharitasi/tr/yonerge/yazisma-yonetimi-yonergesi-igs-s1010-01.html,200,text/html; charset=utf-8,,27561,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/pic-c840-0401,mysu_dump2\surecharitasi/tr/prosedur/pic-c840-0401.html,200,text/html; charset=utf-8,,25106,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/yonerge/iic-c840-04,mysu_dump2\surecharitasi/tr/yonerge/iic-c840-04.html,200,text/html; charset=utf-8,,30554,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/risk-analizi-proseduru-pgs-s630-01-01,mysu_dump2\surecharitasi/tr/prosedur/risk-analizi-proseduru-pgs-s630-01-01.html,200,text/html; charset=utf-8,,29204,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/yonerge/risk-yonetimi-yonergesi-igs-s630-01,mysu_dump2\surecharitasi/tr/yonerge/risk-yonetimi-yonergesi-igs-s630-01.html,200,text/html; charset=utf-8,,22156,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/pop-c330-0209,mysu_dump2\surecharitasi/tr/prosedur/pop-c330-0209.html,200,text/html; charset=utf-8,,18292,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/yonerge/s330-bordro-yonetimi-yonergesi-ifa-s330-01,mysu_dump2\surecharitasi/tr/yonerge/s330-bordro-yonetimi-yonergesi-ifa-s330-01.html,200,text/html; charset=utf-8,,15588,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/pit-s130-0119,mysu_dump2\surecharitasi/tr/prosedur/pit-s130-0119.html,200,text/html; charset=utf-8,,71283,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/sabanci-gosteri-merkezi-kullanma-proseduru-pit-s160-0103,mysu_dump2\surecharitasi/tr/prosedur/sabanci-gosteri-merkezi-kullanma-proseduru-pit-s160-0103.html,200,text/html; charset=utf-8,,18477,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/yonerge/ihr-s470-06,mysu_dump2\surecharitasi/tr/yonerge/ihr-s470-06.html,200,text/html; charset=utf-8,,26864,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/yonerge/sabanci-universitesi-kucukkoy-yaratici-teknolojiler-atolyesi-yonergesi-iipar-s940-01,mysu_dump2\surecharitasi/tr/yonerge/sabanci-universitesi-kucukkoy-yaratici-teknolojiler-atolyesi-yonergesi-iipar-s940-01.html,200,text/html; charset=utf-8,,22307,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/psr-c160-0201,mysu_dump2\surecharitasi/tr/prosedur/psr-c160-0201.html,200,text/html; charset=utf-8,,27777,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/yonerge/isr-c160-02,mysu_dump2\surecharitasi/tr/yonerge/isr-c160-02.html,200,text/html; charset=utf-8,,23247,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/yonerge/ihr-s420-01,mysu_dump2\surecharitasi/tr/yonerge/ihr-s420-01.html,200,text/html; charset=utf-8,,48273,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/yonerge/sabanci-universitesi-ogretim-uyesi-ise-alim-yonergesi-ihr-s420-07,mysu_dump2\surecharitasi/tr/yonerge/sabanci-universitesi-ogretim-uyesi-ise-alim-yonergesi-ihr-s420-07.html,200,text/html; charset=utf-8,,231081,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/yonerge/sabanci-universitesi-sakip-sabanci-muzesi-odunc-eser-verme-kosullari-issm-o110-03,mysu_dump2\surecharitasi/tr/yonerge/sabanci-universitesi-sakip-sabanci-muzesi-odunc-eser-verme-kosullari-issm-o110-03.html,200,text/html; charset=utf-8,,33129,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/pssm-o110-0301,mysu_dump2\surecharitasi/tr/prosedur/pssm-o110-0301.html,200,text/html; charset=utf-8,,46420,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/yonerge/imic-s520-05,mysu_dump2\surecharitasi/tr/yonerge/imic-s520-05.html,200,text/html; charset=utf-8,,20837,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/yonerge/sabanci-universitesi-yaz-okullari-yonergesi-iipar-s930-01,mysu_dump2\surecharitasi/tr/yonerge/sabanci-universitesi-yaz-okullari-yonergesi-iipar-s930-01.html,200,text/html; charset=utf-8,,38259,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/yonerge/sabanci-vakfi-fonu-ifa-s360-04,mysu_dump2\surecharitasi/tr/yonerge/sabanci-vakfi-fonu-ifa-s360-04.html,200,text/html; charset=utf-8,,17817,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/yonerge/sabanci-vakfi-ihtiyac-bursu-fonu-ifa-s360-05,mysu_dump2\surecharitasi/tr/yonerge/sabanci-vakfi-ihtiyac-bursu-fonu-ifa-s360-05.html,200,text/html; charset=utf-8,,18123,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/pop-c330-0201,mysu_dump2\surecharitasi/tr/prosedur/pop-c330-0201.html,200,text/html; charset=utf-8,,42167,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/yonerge/iop-c330-02,mysu_dump2\surecharitasi/tr/yonerge/iop-c330-02.html,200,text/html; charset=utf-8,,33224,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/pop-c330-0213,mysu_dump2\surecharitasi/tr/prosedur/pop-c330-0213.html,200,text/html; charset=utf-8,,18517,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/pop-c330-0212,mysu_dump2\surecharitasi/tr/prosedur/pop-c330-0212.html,200,text/html; charset=utf-8,,19254,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/pop-c330-0222,mysu_dump2\surecharitasi/tr/prosedur/pop-c330-0222.html,200,text/html; charset=utf-8,,26224,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/pop-c330-0203,mysu_dump2\surecharitasi/tr/prosedur/pop-c330-0203.html,200,text/html; charset=utf-8,,24144,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/pssm-o11001-01,mysu_dump2\surecharitasi/tr/prosedur/pssm-o11001-01.html,200,text/html; charset=utf-8,,21203,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/yonerge/issm-o110-01,mysu_dump2\surecharitasi/tr/yonerge/issm-o110-01.html,200,text/html; charset=utf-8,,20956,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/yonerge/sakip-sabanci-muzesi-fonu-ifa-s350-02,mysu_dump2\surecharitasi/tr/yonerge/sakip-sabanci-muzesi-fonu-ifa-s350-02.html,200,text/html; charset=utf-8,,18106,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/pssm-o110-0201,mysu_dump2\surecharitasi/tr/prosedur/pssm-o110-0201.html,200,text/html; charset=utf-8,,24789,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/yonerge/issm-o110-02,mysu_dump2\surecharitasi/tr/yonerge/issm-o110-02.html,200,text/html; charset=utf-8,,19738,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/yonerge/sakip-sabanci-uluslararasi-arastirma-odulleri-yonergesi-imic-s510-09,mysu_dump2\surecharitasi/tr/yonerge/sakip-sabanci-uluslararasi-arastirma-odulleri-yonergesi-imic-s510-09.html,200,text/html; charset=utf-8,,31947,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/yonerge/sakip-sabanci-vasiyet-fonu-ifa-s350-01,mysu_dump2\surecharitasi/tr/yonerge/sakip-sabanci-vasiyet-fonu-ifa-s350-01.html,200,text/html; charset=utf-8,,19747,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/salgin-kontrolu-ve-yonetimi-pser-c330-02-24,mysu_dump2\surecharitasi/tr/prosedur/salgin-kontrolu-ve-yonetimi-pser-c330-02-24.html,200,text/html; charset=utf-8,,34102,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/pop-c330-0224,mysu_dump2\surecharitasi/tr/prosedur/pop-c330-0224.html,200,text/html; charset=utf-8,,21694,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/pfa-s340-0103,mysu_dump2\surecharitasi/tr/prosedur/pfa-s340-0103.html,200,text/html; charset=utf-8,,25685,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/satinalma-ve-destek-hizmetler-geribildirimlerinin-takibi-proseduru-pid-s620-03-05,mysu_dump2\surecharitasi/tr/prosedur/satinalma-ve-destek-hizmetler-geribildirimlerinin-takibi-proseduru-pid-s620-03-05.html,200,text/html; charset=utf-8,,28579,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/prosedur/satinalma-ve-destek-hizmetler-ogrenci-memnuniyetinin-izlenmesi-anketi-proseduru-pid-620-04,mysu_dump2\surecharitasi/tr/prosedur/satinalma-ve-destek-hizmetler-ogrenci-memnuniyetinin-izlenmesi-anketi-proseduru-pid-620-04.html,200,text/html; charset=utf-8,,21825,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/yonerge/igs-s730-01,mysu_dump2\surecharitasi/tr/yonerge/igs-s730-01.html,200,text/html; charset=utf-8,,30432,False
https://mysu.sabanciuniv.edu/surecharitasi/tr/yonerge/seckin-bilim-ve-teknoloji-burs-sbtb-fonu-yonergesi-ifa-s360-07v01,mysu_dump2\surecharitasi/tr/yonerge/seckin-bilim-ve-teknoloji-burs-sbtb-fonu-yonergesi-ifa-s360-07v01.html,200,text/html; charset=utf-8,,19345,False
